;index;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_rf__max_depth;param_rf__min_samples_leaf;param_rf__min_samples_split;param_rf__n_estimators;split0_test_metrica;split1_test_metrica;split2_test_metrica;split3_test_metrica;split4_test_metrica;mean_test_metrica;std_test_metrica;rank_test_metrica;split0_train_metrica;split1_train_metrica;split2_train_metrica;split3_train_metrica;split4_train_metrica;mean_train_metrica;std_train_metrica;split0_test_meae;split1_test_meae;split2_test_meae;split3_test_meae;split4_test_meae;mean_test_meae;std_test_meae;rank_test_meae;split0_train_meae;split1_train_meae;split2_train_meae;split3_train_meae;split4_train_meae;mean_train_meae;std_train_meae;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_train_r2;split1_train_r2;split2_train_r2;split3_train_r2;split4_train_r2;mean_train_r2;std_train_r2;split0_test_rmse;split1_test_rmse;split2_test_rmse;split3_test_rmse;split4_test_rmse;mean_test_rmse;std_test_rmse;rank_test_rmse;split0_train_rmse;split1_train_rmse;split2_train_rmse;split3_train_rmse;split4_train_rmse;mean_train_rmse;std_train_rmse;split0_test_mape;split1_test_mape;split2_test_mape;split3_test_mape;split4_test_mape;mean_test_mape;std_test_mape;rank_test_mape;split0_train_mape;split1_train_mape;split2_train_mape;split3_train_mape;split4_train_mape;mean_train_mape;std_train_mape;escenario;param_gbt__max_depth;param_gbt__min_samples_leaf;param_gbt__min_samples_split;param_gbt__n_estimators;param_xgb__learning_rate;param_xgb__max_depth;param_xgb__reg_alpha
113;113;1,0360262393951416;0,004941182463063211;0,0268343448638916;0,00035915780558955034;6;2;5;150;-0,16892239924402652;-0,15157568646488428;-0,1780071590494714;-0,205323731251557;-0,1761346575779985;-0,17599272671758753;0,0173814113019981;101;-0,14712328959485887;-0,14695889922735894;-0,14416380043501498;-0,14518049152634127;-0,14568045124626572;-0,14582138640596795;0,0011105933143275581;83441435,67331165;65724906,70549606;94897197,75250679;80584181,6978866;82838342,67819035;81497212,90147829;9324564,268541925;20;66242099,33216551;69231064,57792524;65836659,54984896;67070871,54030168;67758814,78906229;67227901,95786074;1202210,441102131;0,7159500077331593;0,6732077239298829;0,6615126556886454;0,6405555507459297;0,7323989586029013;0,6847249793401037;0,0342642912102875;92;0,7927168616048477;0,7926602270823235;0,7957703144933274;0,8001016664567671;0,7875339926560447;0,7937566124586621;0,004130831540081619;311393708,6145099;303328014,28027076;355845357,2473722;348406379,95314085;316165095,81385285;327027711,1818293;21031396,935656197;17;255859727,92451903;258394489,47056013;252309118,22399193;251438438,96288767;257567227,97396278;255113800,5111843;2782558,5101499083;0,24749449216469419;0,22779386356693213;0,24085549406262358;0,24573469713398705;0,22400443708518555;0,2371765968026845;0,009537041528983745;24;0,19819919309341463;0,20163582572639568;0,19499420797863962;0,19832604219224595;0,20046497177674552;0,19872404815348826;0,0022739768250923803;modelo_rft;;;;;;;
114;114;0,6864861488342285;0,0071633230309342275;0,021646833419799803;0,0016331530145733296;6;2;6;100;-0,16792670169726875;-0,15768354256588246;-0,1728084016345619;-0,20202605435157217;-0,17692975179995685;-0,17547489040984843;0,014749225753639789;95;-0,14589511811765554;-0,1493259710577366;-0,1433884377843455;-0,14654483292392229;-0,14812958128016085;-0,14665678823276415;0,002028223179174012;88061695,73089421;64108521,83215755;97555864,6710113;82308797,24893017;83583844,83895457;83123744,86438957;10909848,573108261;2;65816729,62846367;68553450,9749516;65138430,50981572;67006783,16557017;67454877,2739726;66794054,31055474;1206123,6156568064;0,7157834438636819;0,672604888751726;0,6654172859876014;0,6410474888042286;0,7327027315003084;0,6855111677815093;0,03373665442084498;82;0,7911982819262708;0,7924964939920621;0,7966037175051274;0,7982754454436053;0,7863093553649504;0,7929766588464033;0,0042208722413195855;311484994,2000118;303607660,648033;353786971,81482875;348167882,6812583;315985594,1603406;326606620,7008945;20367039,358645607;27;256795246,25244233;258496494,45138198;251793791,23918158;252584366,9271923;258308459,99087095;255595671,77221385;2854302,8404840436;0,24737103848112582;0,22798143726342643;0,24017199350943325;0,24486913629014603;0,2265090020617795;0,23738052152118222;0,008604822094460968;10;0,19877776114312445;0,20130340838906433;0,19451919925113342;0,1982690075158907;0,20129858737087425;0,1988335927340174;0,002494476004689901;modelo_rft;;;;;;;
115;115;0,8329620838165284;0,012120894392747847;0,02359929084777832;0,0011006212969015957;6;2;6;120;-0,16807268170479972;-0,15369904994546602;-0,17129664224458274;-0,20570868927692132;-0,1744565991608482;-0,1746467324665236;0,017077048705679956;85;-0,14739892325429516;-0,14745423631296006;-0,14434821011712806;-0,14549538988105226;-0,14629003758914472;-0,14619735943091605;0,0011784904575686058;89129772,57163867;64608457,28282345;95963004,24876481;80948387,28716126;83472922,21540698;82824508,72115903;10470350,697582187;3;66680919,01955278;69050039,44813356;65248569,0764793;66978741,09665197;68708429,5559522;67333339,63935396;1395391,81620439;0,7162509967319062;0,6734572018362586;0,6629284816595258;0,6408833120844893;0,7311421172892487;0,6849324219202858;0,03368194535541388;88;0,7919091071502402;0,7926025571519715;0,7959285396038549;0,7988541185576219;0,7868247518401728;0,7932238148607722;0,004051623889283975;311228683,2226412;303212209,6979865;355100361,82661706;348247495,6169062;316906692,0793118;326939088,4886926;20772751,954627447;21;256357768,63555536;258430422,1716413;252211362,1772934;252221821,1886347;257996767,26051095;255443628,28672713;2724066,5956353946;0,24770520249159006;0,2277414056199716;0,24089843372584627;0,2445790561140785;0,22595916044520767;0,23737665167933883;0,00887866671310427;11;0,1987764826194303;0,20158608303836506;0,1949479904522506;0,19814971225702566;0,20110110828703448;0,19891227533082123;0,0023772140865968776;modelo_rft;;;;;;;
116;116;1,0516142845153809;0,02728569694483646;0,027012205123901366;0,0006318022457671941;6;2;6;150;-0,16892239924402652;-0,15157568646488428;-0,17888265378450896;-0,205323731251557;-0,17656291669022295;-0,17625347748703996;0,0174058958545398;102;-0,1474975463221586;-0,14646647921736822;-0,14455166539663722;-0,14530689913309836;-0,14568045124626572;-0,14590060826310564;0,001009061702914526;84817148,85906398;65698900,55664072;94897197,75250679;80584181,69788523;82260937,12069818;81651673,197359;9396444,566558681;13;65986233,22256523;69258221,48601472;65686728,449774384;67043086,424270734;67650234,78786135;67124900,87409729;1280517,87188709;0,7161103984282251;0,6732832780544127;0,6616923438983836;0,6405922361829876;0,7323647702311032;0,6848086053590225;0,03424521304706433;90;0,7923756355701728;0,7924561963063312;0,7953121783494417;0,7996079789330057;0,7869048533429377;0,7933313685003778;0,0041544890191945434;311305780,94841385;303292947,65074277;355750893,2970682;348388600,0618549;316185291,59591967;326984702,7107998;21020826,18997157;19;256070237,3277263;258521593,5569416;252591954,61408547;251748735,37859458;257948291,01705196;255376162,37887996;2753229,470341483;0,24754633419218525;0,2278148283972264;0,2408855060992398;0,24584898125914645;0,224155252299052;0,23725018044937;0,009525426619867303;16;0,19836356984816608;0,2017117158555616;0,19524008444269217;0,19848265295973425;0,2006636434219167;0,19889233330561415;0,0022303725261718765;modelo_rft;;;;;;;
117;117;0,6900492668151855;0,010702108929546626;0,02170109748840332;0,0007709576846114737;6;3;4;100;-0,17172673667153582;-0,1553446625559456;-0,17495037633636912;-0,20184564574701902;-0,18229099760518608;-0,17723168378321114;0,015139314941417525;106;-0,14593854319326205;-0,14859576808685482;-0,14392807551133302;-0,14391660149021845;-0,14768780302895124;-0,14601335826212392;0,001909083349978641;84538438,16224462;63298742,29652321;96188546,11442697;81429696,28560507;84069298,22799182;81904944,21735834;10602430,026277607;10;65978863,21394855;68839306,93609697;65038039,63908398;66981013,28453237;66515033,412177294;66670451,29716782;1262347,0321416717;0,7138785017678954;0,6728746278464417;0,6660812389984394;0,6396894521623572;0,7333612898207577;0,6851770221191782;0,033854439727681325;85;0,7900712772860418;0,7914287936431035;0,7952023325258082;0,796327205746644;0,7840979016150524;0,7914255021633301;0,0043317158552433465;312527104,41963005;303482564,5060103;353435766,3204004;348825878,31880045;315596096,5873332;326773482,0304349;20334923,87554433;22;257487338,17154342;259160682,44680762;252659722,32389185;253801155,93282261;259641618,25513774;256550103,42604065;2826403,126618698;0,24725224518557637;0,22818089472120442;0,2392790850681607;0,24442982477581424;0,22690331313560383;0,23720907257727192;0,008306698539560764;17;0,19862921198557817;0,2014531775354304;0,19464269231446416;0,19841304707246094;0,20161424964852734;0,19895047571129224;0,002541977408496029;modelo_rft;;;;;;;
118;118;0,8414054870605469;0,01472673908673673;0,02471890449523926;0,0016084170822821425;6;3;4;120;-0,1688268627004934;-0,1522237090714338;-0,17773605538027581;-0,20197503362770952;-0,1789586969117245;-0,17594407153832742;0,01614447531964257;98;-0,14636414939285025;-0,14876487054720577;-0,14522135669697178;-0,14181332879575592;-0,1462617294874704;-0,14568508698405083;0,002257621154022832;86184619,51410806;63707982,36563282;95456090,17641863;81866573,49157293;80857740,54184464;81614601,21791542;10332039,591934392;17;65598870,24983591;69336565,84421334;65724737,06201863;67452570,50183117;67118673,71078895;67046283,4737376;1360675,7726352143;0,7147377418491161;0,6730857995071192;0,6620133289006229;0,6397827049045031;0,7314667571712162;0,6842172664665156;0,033927476919865376;97;0,7907178352552251;0,7914899533419362;0,7945545264529443;0,7969240451712077;0,7850229649626402;0,7917418650367907;0,004025463200413659;312057482,72598207;303384594,0204492;355582085,7072853;348780735,2125615;316715305,4156045;327304040,6163765;20869187,866584104;10;257090515,68912703;259122682,59131542;253059007,3279454;253429015,7265995;259084785,3765523;256357201,34230796;2648686,689291356;0,24741591443269922;0,22776420788524337;0,24009693217880226;0,24421886358071695;0,2264006438046666;0,2371793123764257;0,00857530987063757;21;0,19870964039341862;0,2017496590550981;0,19516706480433063;0,1983711952626208;0,2011545666464276;0,19903042523237915;0,002339626046719443;modelo_rft;;;;;;;
119;119;1,0485041618347168;0,010587764571420044;0,027518272399902344;0,0011019510707325074;6;3;4;150;-0,16734573463777735;-0,14971717518339744;-0,182046717160123;-0,20539121936283067;-0,17695736933490203;-0,1762916431358061;0,0182569495305138;103;-0,14605763612261846;-0,14971327761106856;-0,145396800798828;-0,1407207020123593;-0,14578139335172402;-0,14553396197931967;0,0028631598188423703;84076555,87036628;64130033,591555595;94688622,34818369;80526335,99576063;83665302,26473308;81417370,01411985;9878224,026054412;21;65419092,85807663;69423635,77171923;66307372,44389689;67595197,14683472;66728891,40975402;67094837,9260563;1359102,5735408496;0,7144970075435604;0,6724741636563785;0,6612480673879655;0,6396550402454086;0,7325768869698271;0,6840902331606281;0,034370660462998935;100;0,7911431841092573;0,7917598045005128;0,7939904443782111;0,7974896586714458;0,7850385540196925;0,791884329135824;0,00408129587001431;312189128,42529064;303668268,1188835;355984408,42298824;348842535,45058745;316059968,9934185;327348861,8822337;20976175,39627369;7;256829125,10256553;258954951,59762877;253406175,35970414;253075840,42632493;259075391,44123608;256268296,78549188;2599843,82408853;0,2472365665021336;0,22791614274262956;0,23982976415874233;0,2456149346330923;0,22477544127093493;0,23707456986150652;0,009153583485723794;25;0,1983985630713037;0,201791617699268;0,19536664486530303;0,19871680405138456;0,20071238708089348;0,19899720335363055;0,0022076483255656183;modelo_rft;;;;;;;
120;120;0,6949950218200683;0,01223146686599942;0,020279979705810545;0,0003519782002252746;6;3;5;100;-0,17172673667153582;-0,1553446625559456;-0,17495037633636912;-0,20184564574701902;-0,18229099760518608;-0,17723168378321114;0,015139314941417525;106;-0,14593854319326205;-0,14859576808685482;-0,14392807551133302;-0,14391660149021845;-0,14768780302895124;-0,14601335826212392;0,001909083349978641;84538438,16224462;63298742,29652321;96188546,11442697;81429696,28560507;84069298,22799182;81904944,21735834;10602430,026277607;10;65978863,21394855;68839306,93609697;65038039,63908398;66981013,28453237;66515033,412177294;66670451,29716782;1262347,0321416717;0,7138785017678954;0,6728746278464417;0,6660812389984394;0,6396894521623572;0,7333612898207577;0,6851770221191782;0,033854439727681325;85;0,7900712772860418;0,7914287936431035;0,7952023325258082;0,796327205746644;0,7840979016150524;0,7914255021633301;0,0043317158552433465;312527104,41963005;303482564,5060103;353435766,3204004;348825878,31880045;315596096,5873332;326773482,0304349;20334923,87554433;22;257487338,17154342;259160682,44680762;252659722,32389185;253801155,93282261;259641618,25513774;256550103,42604065;2826403,126618698;0,24725224518557637;0,22818089472120442;0,2392790850681607;0,24442982477581424;0,22690331313560383;0,23720907257727192;0,008306698539560764;17;0,19862921198557817;0,2014531775354304;0,19464269231446416;0,19841304707246094;0,20161424964852734;0,19895047571129224;0,002541977408496029;modelo_rft;;;;;;;
121;121;0,8386816024780274;0,0069276351968684605;0,02419133186340332;0,0011795189274112197;6;3;5;120;-0,1688268627004934;-0,1522237090714338;-0,17773605538027581;-0,20197503362770952;-0,1789586969117245;-0,17594407153832742;0,01614447531964257;98;-0,14636414939285025;-0,14876487054720577;-0,14522135669697178;-0,14181332879575592;-0,1462617294874704;-0,14568508698405083;0,002257621154022832;86184619,51410806;63707982,36563282;95456090,17641863;81866573,49157293;80857740,54184464;81614601,21791542;10332039,591934392;17;65598870,24983591;69336565,84421334;65724737,06201863;67452570,50183117;67118673,71078895;67046283,4737376;1360675,7726352143;0,7147377418491161;0,6730857995071192;0,6620133289006229;0,6397827049045031;0,7314667571712162;0,6842172664665156;0,033927476919865376;97;0,7907178352552251;0,7914899533419362;0,7945545264529443;0,7969240451712077;0,7850229649626402;0,7917418650367907;0,004025463200413659;312057482,72598207;303384594,0204492;355582085,7072853;348780735,2125615;316715305,4156045;327304040,6163765;20869187,866584104;10;257090515,68912703;259122682,59131542;253059007,3279454;253429015,7265995;259084785,3765523;256357201,34230796;2648686,689291356;0,24741591443269922;0,22776420788524337;0,24009693217880226;0,24421886358071695;0,2264006438046666;0,2371793123764257;0,00857530987063757;21;0,19870964039341862;0,2017496590550981;0,19516706480433063;0,1983711952626208;0,2011545666464276;0,19903042523237915;0,002339626046719443;modelo_rft;;;;;;;
122;122;1,0292412757873535;0,013370102382889394;0,027454280853271486;0,001045627201971836;6;3;5;150;-0,16734573463777735;-0,14971717518339744;-0,182046717160123;-0,20539121936283067;-0,17695736933490203;-0,1762916431358061;0,0182569495305138;103;-0,14605763612261846;-0,14971327761106856;-0,145396800798828;-0,1407207020123593;-0,14578139335172402;-0,14553396197931967;0,0028631598188423703;84076555,87036628;64130033,591555595;94688622,34818369;80526335,99576063;83665302,26473308;81417370,01411985;9878224,026054412;21;65419092,85807663;69423635,77171923;66307372,44389689;67595197,14683472;66728891,40975402;67094837,9260563;1359102,5735408496;0,7144970075435604;0,6724741636563785;0,6612480673879655;0,6396550402454086;0,7325768869698271;0,6840902331606281;0,034370660462998935;100;0,7911431841092573;0,7917598045005128;0,7939904443782111;0,7974896586714458;0,7850385540196925;0,791884329135824;0,00408129587001431;312189128,42529064;303668268,1188835;355984408,42298824;348842535,45058745;316059968,9934185;327348861,8822337;20976175,39627369;7;256829125,10256553;258954951,59762877;253406175,35970414;253075840,42632493;259075391,44123608;256268296,78549188;2599843,82408853;0,2472365665021336;0,22791614274262956;0,23982976415874233;0,2456149346330923;0,22477544127093493;0,23707456986150652;0,009153583485723794;25;0,1983985630713037;0,201791617699268;0,19536664486530303;0,19871680405138456;0,20071238708089348;0,19899720335363055;0,0022076483255656183;modelo_rft;;;;;;;
123;123;0,6957759380340576;0,008056549945279443;0,023590087890625;0,005838207446268339;6;3;6;100;-0,17172673667153582;-0,1553446625559456;-0,17495037633636912;-0,20184564574701902;-0,18229099760518608;-0,17723168378321114;0,015139314941417525;106;-0,14593854319326205;-0,14859576808685482;-0,14392807551133302;-0,14391660149021845;-0,14768780302895124;-0,14601335826212392;0,001909083349978641;84538438,16224462;63298742,29652321;96188546,11442697;81429696,28560507;84069298,22799182;81904944,21735834;10602430,026277607;10;65978863,21394855;68839306,93609697;65038039,63908398;66981013,28453237;66515033,412177294;66670451,29716782;1262347,0321416717;0,7138785017678954;0,6728746278464417;0,6660812389984394;0,6396894521623572;0,7333612898207577;0,6851770221191782;0,033854439727681325;85;0,7900712772860418;0,7914287936431035;0,7952023325258082;0,796327205746644;0,7840979016150524;0,7914255021633301;0,0043317158552433465;312527104,41963005;303482564,5060103;353435766,3204004;348825878,31880045;315596096,5873332;326773482,0304349;20334923,87554433;22;257487338,17154342;259160682,44680762;252659722,32389185;253801155,93282261;259641618,25513774;256550103,42604065;2826403,126618698;0,24725224518557637;0,22818089472120442;0,2392790850681607;0,24442982477581424;0,22690331313560383;0,23720907257727192;0,008306698539560764;17;0,19862921198557817;0,2014531775354304;0,19464269231446416;0,19841304707246094;0,20161424964852734;0,19895047571129224;0,002541977408496029;modelo_rft;;;;;;;
124;124;0,8361478328704834;0,011208951114945779;0,024908781051635742;0,001147949791588903;6;3;6;120;-0,1688268627004934;-0,1522237090714338;-0,17773605538027581;-0,20197503362770952;-0,1789586969117245;-0,17594407153832742;0,01614447531964257;98;-0,14636414939285025;-0,14876487054720577;-0,14522135669697178;-0,14181332879575592;-0,1462617294874704;-0,14568508698405083;0,002257621154022832;86184619,51410806;63707982,36563282;95456090,17641863;81866573,49157293;80857740,54184464;81614601,21791542;10332039,591934392;17;65598870,24983591;69336565,84421334;65724737,06201863;67452570,50183117;67118673,71078895;67046283,4737376;1360675,7726352143;0,7147377418491161;0,6730857995071192;0,6620133289006229;0,6397827049045031;0,7314667571712162;0,6842172664665156;0,033927476919865376;97;0,7907178352552251;0,7914899533419362;0,7945545264529443;0,7969240451712077;0,7850229649626402;0,7917418650367907;0,004025463200413659;312057482,72598207;303384594,0204492;355582085,7072853;348780735,2125615;316715305,4156045;327304040,6163765;20869187,866584104;10;257090515,68912703;259122682,59131542;253059007,3279454;253429015,7265995;259084785,3765523;256357201,34230796;2648686,689291356;0,24741591443269922;0,22776420788524337;0,24009693217880226;0,24421886358071695;0,2264006438046666;0,2371793123764257;0,00857530987063757;21;0,19870964039341862;0,2017496590550981;0,19516706480433063;0,1983711952626208;0,2011545666464276;0,19903042523237915;0,002339626046719443;modelo_rft;;;;;;;
125;125;1,0363348007202149;0,013666498199475682;0,02660531997680664;0,00012937053464093104;6;3;6;150;-0,16734573463777735;-0,14971717518339744;-0,182046717160123;-0,20539121936283067;-0,17695736933490203;-0,1762916431358061;0,0182569495305138;103;-0,14605763612261846;-0,14971327761106856;-0,145396800798828;-0,1407207020123593;-0,14578139335172402;-0,14553396197931967;0,0028631598188423703;84076555,87036628;64130033,591555595;94688622,34818369;80526335,99576063;83665302,26473308;81417370,01411985;9878224,026054412;21;65419092,85807663;69423635,77171923;66307372,44389689;67595197,14683472;66728891,40975402;67094837,9260563;1359102,5735408496;0,7144970075435604;0,6724741636563785;0,6612480673879655;0,6396550402454086;0,7325768869698271;0,6840902331606281;0,034370660462998935;100;0,7911431841092573;0,7917598045005128;0,7939904443782111;0,7974896586714458;0,7850385540196925;0,791884329135824;0,00408129587001431;312189128,42529064;303668268,1188835;355984408,42298824;348842535,45058745;316059968,9934185;327348861,8822337;20976175,39627369;7;256829125,10256553;258954951,59762877;253406175,35970414;253075840,42632493;259075391,44123608;256268296,78549188;2599843,82408853;0,2472365665021336;0,22791614274262956;0,23982976415874233;0,2456149346330923;0,22477544127093493;0,23707456986150652;0,009153583485723794;25;0,1983985630713037;0,201791617699268;0,19536664486530303;0,19871680405138456;0,20071238708089348;0,19899720335363055;0,0022076483255656183;modelo_rft;;;;;;;
